ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	event_type	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	riExonStart_0base	riExonEnd	dPSI
2780	AT4G03000	RF298	chr4	+			1324587.0	1326627.0	1326814.0	1327520.0	2780	56,15,38,37,24,46,54,58,6,24,32,49	4,0,6,0,4,7,5,0,1,6,2,1	43,50,38,41,50,13,11,9	18,6,5,5,5,10,0,4	300	150	0.00221103510307	0.0158574670759196	0.875,1.0,0.76,1.0,0.75,0.767,0.844,1.0,0.75,0.667,0.889,0.961	0.544,0.806,0.792,0.804,0.833,0.394,1.0,0.529	0.142	RI											1324587.0	1327520.0	0.142
2797	AT2G47020		chr2	-			19320089.0	19320284.0	19320362.0	19320458.0	2797	622,176,90,692,111,226,146,320,496,70,0,184	34,13,48,26,22,64,90,33,27,66,17,59	40,32,14,65,6,3,9,0	55,25,38,53,51,76,39,35	228	150	2.22044604925e-15	5.800038811804078e-13	0.923,0.899,0.552,0.946,0.768,0.699,0.516,0.864,0.924,0.411,0.0,0.672	0.324,0.457,0.195,0.447,0.072,0.025,0.132,0.0	0.475	RI											19320089.0	19320458.0	0.475
2829	AT1G05785		chr1	+			1730242.0	1730332.0	1730958.0	1731008.0	2829	3,10,4,9,2,12,19,16,10,8,22,12	2,23,53,15,28,43,27,14,38,21,39,54	4,1,8,6,6,2,9,0	18,26,30,36,32,48,23,36	300	150	2.10319758969e-05	0.0003562515234686	0.429,0.179,0.036,0.231,0.034,0.122,0.26,0.364,0.116,0.16,0.22,0.1	0.1,0.019,0.118,0.077,0.086,0.02,0.164,0.0	0.115	RI											1730242.0	1731008.0	0.115
2872	AT1G02260		chr1	-			441397.0	442620.0	442717.0	442972.0	2872	49,91,48,115,72,82,149,57,45,22,67,42	16,62,91,79,56,113,108,71,66,68,78,101	24,35,53,48,60,58,46,39	80,85,69,102,64,94,62,93	247	150	0.00326175300287	0.0217375460956712	0.65,0.471,0.243,0.469,0.438,0.306,0.456,0.328,0.293,0.164,0.343,0.202	0.154,0.2,0.318,0.222,0.363,0.273,0.311,0.203	0.108	RI											441397.0	442972.0	0.108
2918	AT1G10910		chr1	+			3643453.0	3643582.0	3643731.0	3644187.0	2918	221,137,277,237,213,191,161,175,269,80,171,264	88,161,80,108,101,119,110,102,125,83,57,99	148,207,149,175,145,149,106,174	90,101,137,133,302,211,187,277	299	150	6.75915292547e-06	0.0001415429365785	0.557,0.299,0.635,0.524,0.514,0.446,0.423,0.463,0.519,0.326,0.601,0.572	0.452,0.507,0.353,0.398,0.194,0.262,0.221,0.24	0.162	RI											3643453.0	3644187.0	0.162
2932	AT1G08660	SIA1	chr1	-			2756903.0	2757514.0	2757601.0	2757683.0	2932	297,217,422,334,210,238,386,280,274,205,257,280	103,132,153,210,154,136,192,85,102,100,99,119	247,262,144,245,150,213,122,144	116,188,144,101,116,131,134,137	237	150	0.000283548509222	0.0029814645153999	0.646,0.51,0.636,0.502,0.463,0.526,0.56,0.676,0.63,0.565,0.622,0.598	0.574,0.469,0.388,0.606,0.45,0.507,0.366,0.399	0.108	RI											2756903.0	2757683.0	0.108
2935	AT1G16560		chr1	+			5668572.0	5668709.0	5668918.0	5669039.0	2935	15,47,39,35,47,50,64,23,23,48,15,3	0,2,2,2,0,9,0,0,0,0,0,0	19,33,18,33,22,27,25,24	0,8,0,2,3,2,0,8	300	150	1.71850890522e-05	0.0003024453793123	1.0,0.922,0.907,0.897,1.0,0.735,1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.673,1.0,0.892,0.786,0.871,1.0,0.6	0.102	RI											5668572.0	5669039.0	0.102
2949	AT1G01700	ATROPGEF2	chr1	-			259689.0	260034.0	260117.0	260417.0	2949	6,11,45,24,16,22,25,0,18,0,19,9	5,0,5,12,6,16,4,3,7,3,17,5	24,13,6,6,0,13,0,13	10,5,16,9,16,15,9,13	233	150	0.00357258373251	0.0233914684227534	0.436,1.0,0.853,0.563,0.632,0.47,0.801,0.0,0.623,0.0,0.418,0.537	0.607,0.626,0.194,0.3,0.0,0.358,0.0,0.392	0.218	RI											259689.0	260417.0	0.218
2959	AT4G31150		chr4	-			15143216.0	15143502.0	15143751.0	15143918.0	2959	115,118,150,107,48,170,91,83,78,55,59,132	23,28,38,28,11,8,19,11,15,10,11,27	108,61,48,97,95,56,52,39	4,11,12,11,1,18,1,0	300	150	0.00106979071009	0.0087038873675027	0.714,0.678,0.664,0.656,0.686,0.914,0.705,0.79,0.722,0.733,0.728,0.71	0.931,0.735,0.667,0.815,0.979,0.609,0.963,1.0	-0.112	RI											15143216.0	15143918.0	-0.112
2966	AT1G04945		chr1	+			1402066.0	1402520.0	1402622.0	1403103.0	2966	58,34,114,80,23,123,60,17,85,83,97,89	15,16,27,15,5,30,33,24,21,8,18,12	59,68,71,58,112,59,46,76	4,20,14,3,12,12,2,4	252	150	0.000253852163547	0.0027269876356791	0.697,0.558,0.715,0.76,0.732,0.709,0.52,0.297,0.707,0.861,0.762,0.815	0.898,0.669,0.751,0.92,0.847,0.745,0.932,0.919	-0.157	RI											1402066.0	1403103.0	-0.157
2971	AT4G09760		chr4	-			6149383.0	6149501.0	6149690.0	6149883.0	2971	104,230,224,147,233,172,186,145,188,123,129,200	140,145,199,170,264,301,110,112,240,158,186,207	136,215,100,159,106,152,63,144	214,304,122,222,256,288,239,249	300	150	1.94080098215e-07	7.188205428664515e-06	0.271,0.442,0.36,0.302,0.306,0.222,0.458,0.393,0.281,0.28,0.257,0.326	0.241,0.261,0.291,0.264,0.172,0.209,0.116,0.224	0.103	RI											6149383.0	6149883.0	0.103
2991	AT1G78530		chr1	-			29539085.0	29539480.0	29539569.0	29539703.0	2991	20,62,36,22,29,22,7,50,12,0,20,33	9,17,5,17,40,9,7,13,28,7,12,19	56,31,22,29,19,30,1,1	20,38,30,32,30,37,23,15	239	150	0.00541187004532	0.0323603747408712	0.582,0.696,0.819,0.448,0.313,0.605,0.386,0.707,0.212,0.0,0.511,0.522	0.637,0.339,0.315,0.363,0.284,0.337,0.027,0.04	0.191	RI											29539085.0	29539703.0	0.191
3031	AT2G46040		chr2	-			18936880.0	18937826.0	18937959.0	18938447.0	3031	1,4,0,0,1,2,4,2,4,8,13,0	0,12,1,9,10,24,30,5,9,16,13,10	3,10,3,7,9,6,6,8	6,11,1,3,10,10,7,4	283	150	1.3862998519e-05	0.0002570159748431	1.0,0.15,0.0,0.0,0.05,0.042,0.066,0.175,0.191,0.209,0.346,0.0	0.209,0.325,0.614,0.553,0.323,0.241,0.312,0.515	-0.201	RI											18936880.0	18938447.0	-0.201
3039	AT3G53830		chr3	+			19941510.0	19941600.0	19941684.0	19941921.0	3039	49,46,31,75,52,70,43,72,27,17,32,34	94,48,48,59,71,116,53,61,22,22,95,85	28,42,55,79,4,0,0,11	67,109,87,105,27,16,7,9	234	150	0.00650077168434	0.0375591733054475	0.25,0.381,0.293,0.449,0.319,0.279,0.342,0.431,0.44,0.331,0.178,0.204	0.211,0.198,0.288,0.325,0.087,0.0,0.0,0.439	0.131	RI											19941510.0	19941921.0	0.131
3089	AT1G03905	ABCI19	chr1	+			993399.0	993631.0	994045.0	994206.0	3089	4,0,0,0,11,16,8,0,7,7,2,2	1,1,32,49,12,18,18,23,19,53,20,14	4,2,2,0,0,2,0,0	8,11,16,18,9,20,9,4	300	150	0.000827335232091	0.0070794219945993	0.667,0.0,0.0,0.0,0.314,0.308,0.182,0.0,0.156,0.062,0.048,0.067	0.2,0.083,0.059,0.0,0.0,0.048,0.0,0.0	0.102	RI											993399.0	994206.0	0.102
3104	AT2G30370	CHAL	chr2	-			12941989.0	12942189.0	12942571.0	12942829.0	3104	15,7,21,18,13,15,26,17,20,2,1,4	1,0,3,6,2,13,9,13,8,26,3,9	23,19,21,14,17,12,12,34	7,0,1,0,7,0,0,0	300	150	1.04848612781e-06	3.121353163421773e-05	0.882,1.0,0.778,0.6,0.765,0.366,0.591,0.395,0.556,0.037,0.143,0.182	0.622,1.0,0.913,1.0,0.548,1.0,1.0,1.0	-0.361	RI											12941989.0	12942829.0	-0.361
3134	AT1G18335		chr1	-			6309393.0	6309454.0	6309528.0	6309653.0	3134	40,13,50,30,27,39,19,21,24,17,44,5	6,7,3,0,8,10,2,3,0,0,1,2	9,22,6,6,25,34,23,4	0,4,0,0,0,2,0,0	224	150	1.08499565787e-06	3.205258005957625e-05	0.817,0.554,0.918,1.0,0.693,0.723,0.864,0.824,1.0,1.0,0.967,0.626	1.0,0.786,1.0,1.0,1.0,0.919,1.0,1.0	-0.131	RI											6309393.0	6309653.0	-0.131
3138	AT5G20180		chr5	+			6811094.0	6811168.0	6811300.0	6811466.0	3138	41,6,22,17,3,8,13,14,26,10,28,19	6,3,17,8,7,51,4,21,35,5,36,31	14,4,9,9,0,4,0,9	30,9,19,44,3,25,4,4	282	150	0.000357813479096	0.0036268413002657	0.784,0.515,0.408,0.531,0.186,0.077,0.634,0.262,0.283,0.515,0.293,0.246	0.199,0.191,0.201,0.098,0.0,0.078,0.0,0.545	0.231	RI											6811094.0	6811466.0	0.231
3209	AT1G63260	TET10	chr1	-			23466709.0	23467040.0	23467172.0	23467306.0	3209	179,82,180,212,175,110,171,136,151,125,54,196	56,39,84,66,76,41,35,130,104,37,9,95	57,109,88,210,110,97,94,96	30,67,111,112,64,51,58,80	282	150	0.000492820452134	0.0047035921229635	0.63,0.528,0.533,0.631,0.551,0.588,0.722,0.358,0.436,0.642,0.761,0.523	0.503,0.464,0.297,0.499,0.478,0.503,0.463,0.39	0.126	RI											23466709.0	23467306.0	0.126
3223	AT3G56830		chr3	-			21043688.0	21043885.0	21044097.0	21044318.0	3223	30,38,34,69,35,47,65,24,28,21,47,61	0,0,4,7,4,6,4,2,0,0,2,3	41,33,41,45,29,38,20,35	8,8,0,1,10,2,2,10	300	150	0.00424487326512	0.0266674759680893	1.0,1.0,0.81,0.831,0.814,0.797,0.89,0.857,1.0,1.0,0.922,0.91	0.719,0.673,1.0,0.957,0.592,0.905,0.833,0.636	0.113	RI											21043688.0	21044318.0	0.113
3232	AT1G12520	CCS	chr1	-			4268374.0	4268447.0	4268528.0	4268555.0	3232	31,65,61,39,57,51,48,14,88,75,67,93	42,63,487,121,170,266,641,59,35,578,578,128	42,77,71,107,65,71,24,38	441,564,727,583,1659,1210,685,1539	231	150	0.0	0.0	0.324,0.401,0.075,0.173,0.179,0.111,0.046,0.134,0.62,0.078,0.07,0.321	0.058,0.081,0.06,0.106,0.025,0.037,0.022,0.016	0.16	RI											4268374.0	4268555.0	0.16
3247	AT4G31200		chr4	-			15163558.0	15164617.0	15164831.0	15164936.0	3247	18,34,29,21,34,28,13,34,24,47,21,30	10,14,11,23,17,19,7,10,17,2,14,10	27,29,13,41,15,11,7,11	15,21,25,20,30,18,30,37	300	150	1.07704954264e-05	0.0002112805090957	0.474,0.548,0.569,0.313,0.5,0.424,0.481,0.63,0.414,0.922,0.429,0.6	0.474,0.408,0.206,0.506,0.2,0.234,0.104,0.129	0.243	RI											15163558.0	15164936.0	0.243
3297	AT3G11240	ATE2	chr3	-			3519239.0	3520319.0	3520445.0	3520596.0	3297	0,35,7,8,19,39,6,9,5,8,26,6	37,19,31,28,39,46,62,21,23,7,25,48	6,12,10,25,1,4,0,6	41,49,54,47,61,22,25,38	276	150	0.000886501850375	0.0074697940295604	0.0,0.5,0.109,0.134,0.209,0.315,0.05,0.189,0.106,0.383,0.361,0.064	0.074,0.117,0.091,0.224,0.009,0.09,0.0,0.079	0.116	RI											3519239.0	3520596.0	0.116
3305	AT5G24318		chr5	-			8282403.0	8282698.0	8282775.0	8283752.0	3305	20,4,10,6,20,26,47,22,35,32,43,14	21,7,16,5,9,47,60,30,46,4,39,46	11,10,11,8,23,0,1,1	30,38,17,55,36,53,28,27	227	150	5.3468585115e-09	3.372657960254669e-07	0.386,0.274,0.292,0.442,0.595,0.268,0.341,0.326,0.335,0.841,0.421,0.167	0.195,0.148,0.3,0.088,0.297,0.0,0.023,0.024	0.256	RI											8282403.0	8283752.0	0.256
3313	AT1G72130	NPF5.11	chr1	+			27137432.0	27137650.0	27137735.0	27138259.0	3313	35,91,65,79,109,71,17,86,80,28,81,91	80,48,52,54,98,87,52,79,60,6,78,32	73,81,64,99,28,40,19,32	95,112,101,118,52,55,104,61	235	150	0.000195963410856	0.002210378200178	0.218,0.548,0.444,0.483,0.415,0.342,0.173,0.41,0.46,0.749,0.399,0.645	0.329,0.316,0.288,0.349,0.256,0.317,0.104,0.251	0.164	RI											27137432.0	27138259.0	0.164
3408	AT2G35738		chr2	+			15024476.0	15025789.0	15025969.0	15026809.0	3408	62,59,67,43,38,46,54,45,57,48,41,53	3,0,6,0,1,2,19,0,5,0,11,4	67,34,24,41,53,48,51,44	12,15,4,3,2,10,12,0	300	150	0.00550938812819	0.0327238925078395	0.912,1.0,0.848,1.0,0.95,0.92,0.587,1.0,0.851,1.0,0.651,0.869	0.736,0.531,0.75,0.872,0.93,0.706,0.68,1.0	0.107	RI											15024476.0	15026809.0	0.107
3441	AT5G67110	ALC	chr5	-			26785617.0	26785683.0	26785761.0	26785827.0	3441	17,11,8,9,11,20,8,22,35,15,61,2	6,34,64,82,11,15,88,70,76,42,57,47	18,18,4,16,14,19,8,6	17,22,10,32,24,6,4,14	228	150	0.00668130971294	0.0382460670188249	0.651,0.175,0.076,0.067,0.397,0.467,0.056,0.171,0.233,0.19,0.413,0.027	0.411,0.35,0.208,0.248,0.277,0.676,0.568,0.22	-0.126	RI											26785617.0	26785827.0	-0.126
3507	AT1G27630	CYCT1-3	chr1	+			9611548.0	9611876.0	9612589.0	9612671.0	3507	58,73,64,53,40,81,75,42,29,52,76,48	62,63,124,143,72,121,159,114,106,182,99,86	50,78,34,40,257,279,222,249	115,118,59,67,89,128,138,119	300	150	0.000110261717984	0.0014140281817948	0.319,0.367,0.205,0.156,0.217,0.251,0.191,0.156,0.12,0.125,0.277,0.218	0.179,0.248,0.224,0.23,0.591,0.521,0.446,0.511	-0.152	RI											9611548.0	9612671.0	-0.152
3518	AT3G21810		chr3	+			7684732.0	7684984.0	7686173.0	7686317.0	3518	56,44,70,67,60,93,95,47,37,55,63,48	23,16,31,41,28,76,19,53,22,39,38,39	67,48,61,61,19,69,28,66	37,63,72,59,27,55,36,33	300	150	0.00226564588089	0.0161789935350461	0.549,0.579,0.53,0.45,0.517,0.38,0.714,0.307,0.457,0.414,0.453,0.381	0.475,0.276,0.298,0.341,0.26,0.385,0.28,0.5	0.126	RI											7684732.0	7686317.0	0.126
3539	AT3G55890		chr3	+			20741807.0	20742188.0	20742418.0	20742441.0	3539	2,7,4,0,0,5,8,2,13,31,22,6	2,12,9,8,14,19,20,0,6,50,38,14	1,6,0,0,0,1,0,0	7,2,26,1,3,3,10,3	300	150	1.75301794016e-05	0.0003074285525446	0.333,0.226,0.182,0.0,0.0,0.116,0.167,1.0,0.52,0.237,0.224,0.176	0.067,0.6,0.0,0.0,0.0,0.143,0.0,0.0	0.164	RI											20741807.0	20742441.0	0.164
3562	AT1G23020	FRO3	chr1	-			8153179.0	8153347.0	8153451.0	8153632.0	3562	129,130,101,99,143,194,90,208,177,108,94,158	20,22,3,23,47,32,1,13,12,44,12,45	107,104,142,103,59,152,83,141	12,46,51,13,18,37,31,38	254	150	0.000992553574903	0.0081964116343487	0.792,0.777,0.952,0.718,0.642,0.782,0.982,0.904,0.897,0.592,0.822,0.675	0.84,0.572,0.622,0.824,0.659,0.708,0.613,0.687	0.104	RI											8153179.0	8153632.0	0.104
3642	AT1G67060		chr1	+			25037052.0	25037148.0	25038083.0	25038168.0	3642	17,10,18,17,9,19,7,16,19,8,26,13	30,16,14,70,62,71,30,44,28,103,21,46	9,12,12,15,3,9,2,12	76,74,85,38,76,76,47,79	300	150	4.50513715222e-08	2.0896257650904543e-06	0.221,0.238,0.391,0.108,0.068,0.118,0.104,0.154,0.253,0.037,0.382,0.124	0.056,0.075,0.066,0.165,0.019,0.056,0.021,0.071	0.117	RI											25037052.0	25038168.0	0.117
3687	AT3G50420	PCMP-E85	chr3	-			18710870.0	18711526.0	18711601.0	18713001.0	3687	11,12,23,39,6,5,29,16,17,10,9,20	0,0,6,0,4,8,0,5,0,0,0,0	10,14,6,28,42,20,15,25	0,0,0,0,1,0,0,0	225	150	4.64824966221e-05	0.0006990685779863	1.0,1.0,0.719,1.0,0.5,0.294,1.0,0.681,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.966,1.0,1.0,1.0	-0.146	RI											18710870.0	18713001.0	-0.146
3701	AT1G34630		chr1	+			12685675.0	12685816.0	12685894.0	12686158.0	3701	0,8,10,18,20,23,27,12,3,28,20,13	12,0,2,0,4,3,6,3,6,0,10,0	6,15,11,19,6,14,24,48	0,0,0,3,0,0,0,0	228	150	2.22662888127e-10	1.905303299610864e-08	0.0,1.0,0.767,1.0,0.767,0.835,0.748,0.725,0.248,1.0,0.568,1.0	1.0,1.0,1.0,0.806,1.0,1.0,1.0,1.0	-0.254	RI											12685675.0	12686158.0	-0.254
3712	AT1G69310	WRKY57	chr1	-			26054274.0	26054522.0	26054774.0	26054928.0	3712	63,39,167,99,67,90,178,114,95,351,87,168	0,0,13,6,2,8,8,8,13,10,10,14	71,54,58,51,20,10,25,12	7,5,6,12,0,3,4,5	300	150	0.00501899727794	0.0303771749883124	1.0,1.0,0.865,0.892,0.944,0.849,0.918,0.877,0.785,0.946,0.813,0.857	0.835,0.844,0.829,0.68,1.0,0.625,0.758,0.545	0.131	RI											26054274.0	26054928.0	0.131
3758	AT3G21755		chr3	-			7666297.0	7667043.0	7667123.0	7669480.0	3758	124,121,150,144,172,148,100,93,81,80,174,107	96,105,107,81,92,106,56,72,60,6,83,66	114,141,163,153,269,238,219,195	100,73,78,44,72,73,36,47	230	150	0.00363328278259	0.0236640189632469	0.457,0.429,0.478,0.537,0.549,0.477,0.538,0.457,0.468,0.897,0.578,0.514	0.426,0.557,0.577,0.694,0.709,0.68,0.799,0.73	-0.115	RI											7666297.0	7669480.0	-0.115
3772	AT2G21710	MTERF2	chr2	+			9272698.0	9272973.0	9273045.0	9273444.0	3772	6,6,18,11,0,11,1,0,4,8,10,4	36,22,29,33,7,24,37,24,33,1,25,50	5,18,16,8,28,17,52,24	11,15,16,43,61,45,48,49	222	150	0.000511482777175	0.0048260247587823	0.101,0.156,0.295,0.184,0.0,0.236,0.018,0.0,0.076,0.844,0.213,0.051	0.235,0.448,0.403,0.112,0.237,0.203,0.423,0.249	-0.108	RI											9272698.0	9273444.0	-0.108
3777	AT3G22470		chr3	-			7965953.0	7966640.0	7966715.0	7967990.0	3777	43,33,31,36,63,35,41,37,34,33,21,37	0,3,2,6,2,0,8,4,3,4,0,8	42,51,31,26,35,46,29,12	0,2,0,0,0,0,0,0	225	150	1.89876336876e-10	1.7133750180283422e-08	1.0,0.88,0.912,0.8,0.955,1.0,0.774,0.86,0.883,0.846,1.0,0.755	1.0,0.944,1.0,1.0,1.0,1.0,1.0,1.0	-0.104	RI											7965953.0	7967990.0	-0.104
3792	AT5G65685		chr5	-			26275480.0	26275514.0	26275748.0	26276606.0	3792	81,166,179,131,110,136,105,94,107,83,99,73	217,118,82,97,149,145,99,145,208,58,158,144	116,86,61,114,75,64,58,29	148,167,147,231,257,358,262,222	300	150	6.398215290910001e-12	8.370471012221775e-10	0.157,0.413,0.522,0.403,0.27,0.319,0.347,0.245,0.205,0.417,0.239,0.202	0.282,0.205,0.172,0.198,0.127,0.082,0.1,0.061	0.158	RI											26275480.0	26276606.0	0.158
3823	AT5G36880	ACS	chr5	-			14539927.0	14539980.0	14540138.0	14540245.0	3823	2,13,6,4,6,8,0,11,4,6,9,6	6,14,17,23,24,17,22,4,14,31,14,37	3,7,9,12,10,21,3,10	21,5,19,2,9,10,10,15	300	150	0.00674905592547	0.0385893600899857	0.143,0.317,0.15,0.08,0.111,0.19,0.0,0.579,0.125,0.088,0.243,0.075	0.067,0.412,0.191,0.75,0.357,0.512,0.13,0.25	-0.159	RI											14539927.0	14540245.0	-0.159
3826	AT1G49160	WNK7	chr1	-			18181243.0	18181650.0	18181780.0	18181903.0	3826	0,0,8,12,6,9,14,2,14,11,6,6	10,5,26,44,12,5,37,15,4,62,14,22	0,6,0,0,0,3,0,0	3,18,16,12,19,22,8,15	280	150	1.12258488061e-08	6.190431958297144e-07	0.0,0.0,0.142,0.127,0.211,0.491,0.169,0.067,0.652,0.087,0.187,0.127	0.0,0.152,0.0,0.0,0.0,0.068,0.0,0.0	0.161	RI											18181243.0	18181903.0	0.161
3829	AT1G79620		chr1	-			29959363.0	29959839.0	29959917.0	29960052.0	3829	8,4,10,24,6,22,13,11,21,16,23,4	9,13,10,2,51,30,8,53,24,9,85,8	12,18,5,22,2,14,2,3	26,41,22,45,34,24,11,27	228	150	0.00592978318136	0.0347866594906497	0.369,0.168,0.397,0.888,0.072,0.325,0.517,0.12,0.365,0.539,0.151,0.248	0.233,0.224,0.13,0.243,0.037,0.277,0.107,0.068	0.182	RI											29959363.0	29960052.0	0.182
3846	AT1G50590		chr1	-			18733276.0	18733305.0	18733678.0	18733717.0	3846	4,4,8,17,8,3,7,3,15,32,12,6	3,9,9,6,8,11,8,11,11,82,13,10	4,0,1,9,7,12,3,1	10,4,7,24,14,28,21,10	300	150	0.00034003585151	0.0034867725848019	0.4,0.182,0.308,0.586,0.333,0.12,0.304,0.12,0.405,0.163,0.316,0.231	0.167,0.0,0.067,0.158,0.2,0.176,0.067,0.048	0.179	RI											18733276.0	18733717.0	0.179
3850	AT1G61970		chr1	+			22906472.0	22906610.0	22907128.0	22907730.0	3850	67,25,41,46,8,41,14,19,50,11,32,22	15,21,17,12,3,9,18,14,13,7,6,15	56,26,34,40,19,32,24,47	10,10,16,0,0,3,0,5	300	150	2.58314436589e-05	0.0004231071118122	0.691,0.373,0.547,0.657,0.571,0.695,0.28,0.404,0.658,0.44,0.727,0.423	0.737,0.565,0.515,1.0,1.0,0.842,1.0,0.825	-0.272	RI											22906472.0	22907730.0	-0.272
3876	AT3G03970	SINE2	chr3	-			1028736.0	1029910.0	1030433.0	1030677.0	3876	10,4,12,6,11,17,8,6,7,19,9,10	2,0,12,0,0,14,0,2,6,3,2,1	0,13,4,9,5,4,12,17	5,10,2,3,8,2,15,9	300	150	0.000263211816693	0.0027912825774516	0.714,1.0,0.333,1.0,1.0,0.378,1.0,0.6,0.368,0.76,0.692,0.833	0.0,0.394,0.5,0.6,0.238,0.5,0.286,0.486	0.348	RI											1028736.0	1030677.0	0.348
3877	AT3G03970	SINE2	chr3	-			1028736.0	1029910.0	1030477.0	1030677.0	3877	11,8,10,7,19,9,8,6,7,15,18,11	12,0,4,1,0,9,0,2,0,0,2,7	3,11,8,12,12,8,26,10	1,12,4,5,14,27,4,14	300	150	8.31559215672e-05	0.00112760338453	0.314,1.0,0.556,0.778,1.0,0.333,1.0,0.6,1.0,1.0,0.818,0.44	0.6,0.314,0.5,0.545,0.3,0.129,0.765,0.263	0.31	RI											1028736.0	1030677.0	0.31
3911	AT5G16980		chr5	-			5580292.0	5580469.0	5580777.0	5581311.0	3911	47,42,55,69,31,23,75,4,36,449,78,24	24,40,69,118,44,17,274,29,21,787,127,32	12,10,32,32,51,25,39,26	6,5,25,40,48,20,0,21	300	150	0.00264701095123	0.0183852116120333	0.495,0.344,0.285,0.226,0.261,0.404,0.12,0.065,0.462,0.222,0.235,0.273	0.5,0.5,0.39,0.286,0.347,0.385,1.0,0.382	-0.191	RI											5580292.0	5581311.0	-0.191
3987	AT3G13580	RPL7D	chr3	+			4433152.0	4433175.0	4433262.0	4433422.0	3987	15,4,9,22,0,7,16,3,25,14,10,2	5,0,2,5,2,4,5,0,3,0,0,2	29,12,5,34,16,8,10,7	0,0,6,0,0,0,0,2	237	150	0.000367512639824	0.003707246405379	0.655,1.0,0.74,0.736,0.0,0.526,0.669,1.0,0.841,1.0,1.0,0.388	1.0,1.0,0.345,1.0,1.0,1.0,1.0,0.689	-0.166	RI											4433152.0	4433422.0	-0.166
4004	AT5G20450		chr5	-			6912486.0	6912654.0	6912769.0	6913323.0	4004	41,18,48,68,16,31,25,23,19,15,16,38	15,4,8,50,12,12,35,19,15,5,25,14	16,30,15,40,1,20,10,11	29,23,13,31,15,24,5,19	265	150	0.00252701019641	0.0178147039840665	0.607,0.718,0.773,0.435,0.43,0.594,0.288,0.407,0.418,0.629,0.266,0.606	0.238,0.425,0.395,0.422,0.036,0.321,0.531,0.247	0.187	RI											6912486.0	6913323.0	0.187
4005	AT5G20450		chr5	-			6912769.0	6912811.0	6913126.0	6913288.0	4005	85,75,123,110,76,77,118,115,120,97,34,81	15,12,17,25,23,13,44,13,14,15,22,18	59,58,56,118,60,57,46,34	21,48,29,25,16,30,10,18	300	150	0.000569292726027	0.0052811211201345	0.739,0.758,0.783,0.688,0.623,0.748,0.573,0.816,0.811,0.764,0.436,0.692	0.584,0.377,0.491,0.702,0.652,0.487,0.697,0.486	0.143	RI											6912769.0	6913288.0	0.143
4074	AT5G23870	PAE9	chr5	-			8046148.0	8046185.0	8046326.0	8046452.0	4074	40,81,53,107,72,80,40,76,96,63,27,141	12,11,11,9,27,34,16,24,24,9,2,29	32,67,88,101,64,86,39,59	3,8,16,12,9,1,6,14	291	150	0.0017827804514	0.0132632181107476	0.632,0.791,0.713,0.86,0.579,0.548,0.563,0.62,0.673,0.783,0.874,0.715	0.846,0.812,0.739,0.813,0.786,0.978,0.77,0.685	-0.108	RI											8046148.0	8046452.0	-0.108
4117	AT3G16120		chr3	+			5464727.0	5464853.0	5465009.0	5465172.0	4117	44,12,8,2,4,21,1,23,13,3,12,2	11,6,4,0,11,3,0,13,1,4,15,8	0,19,3,9,2,8,9,5	2,24,3,4,26,27,32,19	300	150	0.000171236392585	0.001985622000933	0.667,0.5,0.5,1.0,0.154,0.778,1.0,0.469,0.867,0.273,0.286,0.111	0.0,0.284,0.333,0.529,0.037,0.129,0.123,0.116	0.357	RI											5464727.0	5465172.0	0.357
4140	AT5G58140	PHOT2	chr5	+			23524129.0	23524545.0	23524722.0	23525279.0	4140	176,137,191,168,185,238,237,211,201,58,288,173	90,162,82,124,198,132,94,100,130,86,240,132	124,163,103,156,76,81,55,57	164,136,133,104,131,143,136,103	300	150	1.23137679275e-06	3.5738731125252926e-05	0.494,0.297,0.538,0.404,0.318,0.474,0.558,0.513,0.436,0.252,0.375,0.396	0.274,0.375,0.279,0.429,0.225,0.221,0.168,0.217	0.148	RI											23524129.0	23525279.0	0.148
4141	AT5G58140	PHOT2	chr5	+			23524129.0	23524549.0	23524722.0	23525279.0	4141	181,138,194,168,185,243,237,211,202,58,290,176	40,68,22,31,37,42,12,37,39,10,48,21	124,165,103,156,78,81,55,57	39,51,61,35,22,38,21,21	300	150	6.45818735157e-07	2.0812976510286955e-05	0.693,0.504,0.815,0.73,0.714,0.743,0.908,0.74,0.721,0.744,0.751,0.807	0.614,0.618,0.458,0.69,0.639,0.516,0.567,0.576	0.154	RI											23524129.0	23525279.0	0.154
